Unnamed: 0,subjid,g,d,c,rt_mu,rt_sd,ice,prob,notation,operation,operands,denoms,key,steps,time,acc,ans,KDON_AS,KDON_OG,CDON_AS,CDON_OG,ONOD_M,ONOD_OG,CROP_M,ICDM_D,ICDM_OG
6,96,0.01,0.9,4,6,1,25,3/5-1/4,fraction,sub,FR,UD,0.35,242,1.238508197944611,0,2/31,0,0,0,1,0,0,0,0,0
7,96,0.01,0.9,4,6,1,25,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,62,0.2211447129957378,0,5/15,0,0,0,1,0,0,0,0,0
8,96,0.01,0.9,4,6,1,25,3/5*1/5,fraction,mul,FR,ED,0.12,8,0.03264043619856238,0,3/5,0,1,0,0,0,0,0,0,0
9,96,0.01,0.9,4,6,1,25,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,123,0.5522813950665295,0,16/21,0,0,0,0,0,0,0,0,1
10,96,0.01,0.9,4,6,1,25,3/5*1/4,fraction,mul,FR,UD,0.15,18,0.07749794842675328,0,12/5,0,0,0,0,0,0,1,0,0
11,96,0.01,0.9,4,6,1,25,2/3*3/5,fraction,mul,FR,UD,0.4,45,0.1976854568347335,0,8/9,0,0,0,0,0,0,1,0,0
12,96,0.01,0.9,4,6,1,25,3/5:1/5,fraction,div,FR,ED,3.0,11,0.03554121777415276,0,3/5,0,1,0,0,0,0,0,0,0
13,96,0.01,0.9,4,6,1,25,4/5:3/5,fraction,div,FR,ED,1.333333333333333,112,0.4879746679216623,0,6/11,0,0,0,0,0,0,0,0,1
14,96,0.01,0.9,4,6,1,25,3/5:1/4,fraction,div,FR,UD,2.4,23,0.08831266220659018,0,6/5,0,0,0,0,0,0,0,1,0
15,96,0.01,0.9,4,6,1,25,2/3:3/5,fraction,div,FR,UD,1.111111111111111,10,0.04028477286919951,0,1.5/0,0,0,0,0,0,1,0,0,0
0,641,0.07,0.5,5,3,1,25,3/5+1/5,fraction,add,FR,ED,0.8,12,0.03123065596446395,1,4/5,0,1,0,0,0,0,0,0,0
1,641,0.07,0.5,5,3,1,25,4/5+3/5,fraction,add,FR,ED,1.4,12,0.03016831213608384,1,7/5,1,0,0,0,0,0,0,0,0
2,641,0.07,0.5,5,3,1,25,3/5+1/4,fraction,add,FR,UD,0.85,58,0.1807552389800549,1,17/20,0,0,0,1,0,0,0,0,0
3,641,0.07,0.5,5,3,1,25,2/3+3/5,fraction,add,FR,UD,1.266666666666667,26,0.08241746202111244,1,19/15,0,0,0,1,0,0,0,0,0
4,641,0.07,0.5,5,3,1,25,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.0235687349922955,1,2/5,0,1,0,0,0,0,0,0,0
5,641,0.07,0.5,5,3,1,25,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.0234650750644505,1,1/5,1,0,0,0,0,0,0,0,0
6,641,0.07,0.5,5,3,1,25,3/5-1/4,fraction,sub,FR,UD,0.35,25,0.08237855206243694,1,7/20,0,0,0,1,0,0,0,0,0
7,641,0.07,0.5,5,3,1,25,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,25,0.08202477102167904,1,1/15,0,0,0,1,0,0,0,0,0
8,641,0.07,0.5,5,3,1,25,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.04342038510367274,1,3/25,0,0,0,0,1,0,0,0,0
9,641,0.07,0.5,5,3,1,25,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.02936749812215567,0,12/5,0,1,0,0,0,0,0,0,0
10,641,0.07,0.5,5,3,1,25,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.04266181192360818,1,3/20,0,0,0,0,1,0,0,0,0
11,641,0.07,0.5,5,3,1,25,2/3*3/5,fraction,mul,FR,UD,0.4,24,0.07433465006761253,1,2/5,0,0,0,1,0,0,0,0,0
12,641,0.07,0.5,5,3,1,25,3/5:1/5,fraction,div,FR,ED,3.0,22,0.06357948598451912,1,3/1,0,0,0,0,0,0,0,1,0
13,641,0.07,0.5,5,3,1,25,4/5:3/5,fraction,div,FR,ED,1.333333333333333,22,0.0619063600897789,1,4/3,0,0,0,0,0,0,0,0,1
14,641,0.07,0.5,5,3,1,25,3/5:1/4,fraction,div,FR,UD,2.4,33,0.09873291803523898,0,2.4/20,0,0,0,1,0,0,0,0,0
15,641,0.07,0.5,5,3,1,25,2/3:3/5,fraction,div,FR,UD,1.111111111111111,22,0.07786316401325166,0,1.111/15,0,0,0,1,0,0,0,0,0
0,863,0.09,0.7,5,3,1,75,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02774042170494795,1,4/5,1,0,0,0,0,0,0,0,0
1,863,0.09,0.7,5,3,1,75,4/5+3/5,fraction,add,FR,ED,1.4,9,0.02622944489121437,1,7/5,1,0,0,0,0,0,0,0,0
2,863,0.09,0.7,5,3,1,75,3/5+1/4,fraction,add,FR,UD,0.85,44,0.1564420689828694,1,17/20,0,0,0,1,0,0,0,0,0
3,863,0.09,0.7,5,3,1,75,2/3+3/5,fraction,add,FR,UD,1.266666666666667,43,0.1068565188907087,1,19/15,0,0,1,0,0,0,0,0,0
4,863,0.09,0.7,5,3,1,75,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.02083597425371408,1,2/5,1,0,0,0,0,0,0,0,0
5,863,0.09,0.7,5,3,1,75,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.02079242328181863,1,1/5,0,1,0,0,0,0,0,0,0
6,863,0.09,0.7,5,3,1,75,3/5-1/4,fraction,sub,FR,UD,0.35,22,0.0772819397971034,1,7/20,0,0,0,1,0,0,0,0,0
7,863,0.09,0.7,5,3,1,75,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,22,0.07659084722399712,1,1/15,0,0,0,1,0,0,0,0,0
8,863,0.09,0.7,5,3,1,75,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.03920985711738467,1,3/25,0,0,0,0,0,1,0,0,0
9,863,0.09,0.7,5,3,1,75,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,9,0.02592435432597995,0,12/5,0,1,0,0,0,0,0,0,0
10,863,0.09,0.7,5,3,1,75,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.03914867807179689,1,3/20,0,0,0,0,0,1,0,0,0
11,863,0.09,0.7,5,3,1,75,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.03973355935886502,1,6/15,0,0,0,0,1,0,0,0,0
12,863,0.09,0.7,5,3,1,75,3/5:1/5,fraction,div,FR,ED,3.0,8,0.02035754080861807,0,3/5,0,1,0,0,0,0,0,0,0
13,863,0.09,0.7,5,3,1,75,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.02038114191964269,0,1/5,0,1,0,0,0,0,0,0,0
14,863,0.09,0.7,5,3,1,75,3/5:1/4,fraction,div,FR,UD,2.4,10,0.02807763312011957,0,3/1,0,0,0,0,0,1,0,0,0
15,863,0.09,0.7,5,3,1,75,2/3:3/5,fraction,div,FR,UD,1.111111111111111,22,0.07605391507968307,0,1/15,0,0,0,1,0,0,0,0,0
0,448,0.05,0.5,5,4,1,75,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02532512089237571,1,4/5,1,0,0,0,0,0,0,0,0
1,448,0.05,0.5,5,4,1,75,4/5+3/5,fraction,add,FR,ED,1.4,12,0.03565069893375039,1,7/5,1,0,0,0,0,0,0,0,0
2,448,0.05,0.5,5,4,1,75,3/5+1/4,fraction,add,FR,UD,0.85,44,0.1456017242744565,1,17/20,0,0,1,0,0,0,0,0,0
3,448,0.05,0.5,5,4,1,75,2/3+3/5,fraction,add,FR,UD,1.266666666666667,18,0.04336603032425046,0,7/6,0,0,0,0,0,0,0,0,1
4,448,0.05,0.5,5,4,1,75,3/5-1/5,fraction,sub,FR,ED,0.4,17,0.04120414378121495,0,1/0,0,0,0,0,0,1,0,0,0
5,448,0.05,0.5,5,4,1,75,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,13,0.03107796609401703,0,2/1,0,0,0,0,0,0,0,0,1
6,448,0.05,0.5,5,4,1,75,3/5-1/4,fraction,sub,FR,UD,0.35,23,0.06193020194768906,0,1/10,0,0,0,1,0,0,0,0,0
7,448,0.05,0.5,5,4,1,75,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,25,0.07249895110726357,1,1/15,0,0,0,1,0,0,0,0,0
8,448,0.05,0.5,5,4,1,75,3/5*1/5,fraction,mul,FR,ED,0.12,9,0.02398886578157544,0,3/5,0,1,0,0,0,0,0,0,0
9,448,0.05,0.5,5,4,1,75,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.03836867725476623,1,12/25,0,0,0,0,0,1,0,0,0
10,448,0.05,0.5,5,4,1,75,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.03841097606346011,1,3/20,0,0,0,0,1,0,0,0,0
11,448,0.05,0.5,5,4,1,75,2/3*3/5,fraction,mul,FR,UD,0.4,23,0.08175346674397588,0,90/15,0,0,0,1,0,0,0,0,0
12,448,0.05,0.5,5,4,1,75,3/5:1/5,fraction,div,FR,ED,3.0,8,0.02141095930710435,0,3/5,0,1,0,0,0,0,0,0,0
13,448,0.05,0.5,5,4,1,75,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.02077229833230376,0,1/5,0,1,0,0,0,0,0,0,0
14,448,0.05,0.5,5,4,1,75,3/5:1/4,fraction,div,FR,UD,2.4,40,0.118146347347647,0,1/10,0,0,0,1,0,0,0,0,0
15,448,0.05,0.5,5,4,1,75,2/3:3/5,fraction,div,FR,UD,1.111111111111111,42,0.1244220258668065,0,1/15,0,0,0,1,0,0,0,0,0
0,467,0.05,0.7,5,4,1,50,3/5+1/5,fraction,add,FR,ED,0.8,9,0.03304099221713841,1,4/5,1,0,0,0,0,0,0,0,0
1,467,0.05,0.7,5,4,1,50,4/5+3/5,fraction,add,FR,ED,1.4,12,0.03563656285405159,1,7/5,0,1,0,0,0,0,0,0,0
2,467,0.05,0.7,5,4,1,50,3/5+1/4,fraction,add,FR,UD,0.85,58,0.2182985339313745,1,17/20,0,0,0,1,0,0,0,0,0
3,467,0.05,0.7,5,4,1,50,2/3+3/5,fraction,add,FR,UD,1.266666666666667,43,0.1549583780579269,1,19/15,0,0,1,0,0,0,0,0,0
4,467,0.05,0.7,5,4,1,50,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.02859816397540271,1,2/5,0,1,0,0,0,0,0,0,0
5,467,0.05,0.7,5,4,1,50,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.02835018513724208,1,1/5,1,0,0,0,0,0,0,0,0
6,467,0.05,0.7,5,4,1,50,3/5-1/4,fraction,sub,FR,UD,0.35,36,0.1211974378675222,1,7/20,0,0,1,0,0,0,0,0,0
7,467,0.05,0.7,5,4,1,50,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,45,0.1490786059293896,1,1/15,0,0,1,0,0,0,0,0,0
8,467,0.05,0.7,5,4,1,50,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.03530212515033782,0,3/5,0,1,0,0,0,0,0,0,0
9,467,0.05,0.7,5,4,1,50,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.04737997311167419,1,12/25,0,0,0,0,1,0,0,0,0
10,467,0.05,0.7,5,4,1,50,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.04675074596889317,1,3/20,0,0,0,0,1,0,0,0,0
11,467,0.05,0.7,5,4,1,50,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.06812573503702879,1,2/5,0,0,0,0,1,0,0,0,0
12,467,0.05,0.7,5,4,1,50,3/5:1/5,fraction,div,FR,ED,3.0,22,0.07455588807351887,1,3/1,0,0,0,0,0,0,0,0,1
13,467,0.05,0.7,5,4,1,50,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.0245501990430057,0,1.333/5,0,1,0,0,0,0,0,0,0
14,467,0.05,0.7,5,4,1,50,3/5:1/4,fraction,div,FR,UD,2.4,22,0.09157733409665525,0,2.4/20,0,0,0,1,0,0,0,0,0
15,467,0.05,0.7,5,4,1,50,2/3:3/5,fraction,div,FR,UD,1.111111111111111,15,0.05130451405420899,1,10/9,0,0,0,0,0,0,0,0,1
0,708,0.08,0.1,5,4,1,75,3/5+1/5,fraction,add,FR,ED,0.8,19,0.09226007293909788,0,2/5,0,0,0,0,0,1,0,0,0
1,708,0.08,0.1,5,4,1,75,4/5+3/5,fraction,add,FR,ED,1.4,15,0.06946115521714091,0,7/10,0,0,0,0,0,1,0,0,0
2,708,0.08,0.1,5,4,1,75,3/5+1/4,fraction,add,FR,UD,0.85,15,0.06923011993058026,0,4/9,0,0,0,0,0,1,0,0,0
3,708,0.08,0.1,5,4,1,75,2/3+3/5,fraction,add,FR,UD,1.266666666666667,15,0.07072586216963828,0,5/8,0,0,0,0,0,1,0,0,0
4,708,0.08,0.1,5,4,1,75,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.03852541605010629,1,2/5,1,0,0,0,0,0,0,0,0
5,708,0.08,0.1,5,4,1,75,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.0383252277970314,1,1/5,1,0,0,0,0,0,0,0,0
6,708,0.08,0.1,5,4,1,75,3/5-1/4,fraction,sub,FR,UD,0.35,13,0.05080608394928277,0,2/1,0,0,0,0,0,1,0,0,0
7,708,0.08,0.1,5,4,1,75,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,13,0.05089248297736049,0,1/2,0,0,0,0,0,1,0,0,0
8,708,0.08,0.1,5,4,1,75,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.06944117019884288,1,3/25,0,0,0,0,0,1,0,0,0
9,708,0.08,0.1,5,4,1,75,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.04726859112270176,0,12/5,0,1,0,0,0,0,0,0,0
10,708,0.08,0.1,5,4,1,75,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.06939753890037537,1,3/20,0,0,0,0,0,1,0,0,0
11,708,0.08,0.1,5,4,1,75,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.09344077506102622,1,2/5,0,0,0,0,0,1,0,0,0
12,708,0.08,0.1,5,4,1,75,3/5:1/5,fraction,div,FR,ED,3.0,11,0.03838856914080679,0,3/5,0,1,0,0,0,0,0,0,0
13,708,0.08,0.1,5,4,1,75,4/5:3/5,fraction,div,FR,ED,1.333333333333333,13,0.05092041520401835,0,1/1,0,0,0,0,0,1,0,0,0
14,708,0.08,0.1,5,4,1,75,3/5:1/4,fraction,div,FR,UD,2.4,13,0.05220473790541291,0,3/1,0,0,0,0,0,1,0,0,0
15,708,0.08,0.1,5,4,1,75,2/3:3/5,fraction,div,FR,UD,1.111111111111111,13,0.05075025209225714,0,0/0,0,0,0,0,0,1,0,0,0
0,784,0.08,0.9,5,3,1,100,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02992343599908054,1,4/5,1,0,0,0,0,0,0,0,0
1,784,0.08,0.9,5,3,1,100,4/5+3/5,fraction,add,FR,ED,1.4,9,0.0251031001098454,1,7/5,0,1,0,0,0,0,0,0,0
2,784,0.08,0.9,5,3,1,100,3/5+1/4,fraction,add,FR,UD,0.85,17,0.05411634896881878,0,4/20,0,0,1,0,0,0,0,0,0
3,784,0.08,0.9,5,3,1,100,2/3+3/5,fraction,add,FR,UD,1.266666666666667,63,0.1510016301181167,1,19/15,0,0,0,1,0,0,0,0,0
4,784,0.08,0.9,5,3,1,100,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.02377787907607853,1,2/5,0,1,0,0,0,0,0,0,0
5,784,0.08,0.9,5,3,1,100,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.02125953091308475,1,1/5,0,1,0,0,0,0,0,0,0
6,784,0.08,0.9,5,3,1,100,3/5-1/4,fraction,sub,FR,UD,0.35,33,0.101969419978559,1,7/20,0,0,1,0,0,0,0,0,0
7,784,0.08,0.9,5,3,1,100,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,16,0.04880476905964315,1,1/15,0,0,1,0,0,0,0,0,0
8,784,0.08,0.9,5,3,1,100,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.04369924985803664,1,3/25,0,0,0,0,1,0,0,0,0
9,784,0.08,0.9,5,3,1,100,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.04625241900794208,1,12/25,0,0,0,0,1,0,0,0,0
10,784,0.08,0.9,5,3,1,100,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.04757836903445423,1,3/20,0,0,0,0,1,0,0,0,0
11,784,0.08,0.9,5,3,1,100,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.04709880496375263,1,6/15,0,0,0,0,1,0,0,0,0
12,784,0.08,0.9,5,3,1,100,3/5:1/5,fraction,div,FR,ED,3.0,15,0.0456008049659431,0,3/25,0,0,0,0,0,0,0,1,0
13,784,0.08,0.9,5,3,1,100,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.02111045899800956,0,1/5,0,1,0,0,0,0,0,0,0
14,784,0.08,0.9,5,3,1,100,3/5:1/4,fraction,div,FR,UD,2.4,15,0.0413532720413059,0,5/12,0,0,0,0,0,0,0,1,0
15,784,0.08,0.9,5,3,1,100,2/3:3/5,fraction,div,FR,UD,1.111111111111111,15,0.04155734390951693,0,9/10,0,0,0,0,0,0,0,0,1
0,245,0.03,0.5,5,4,1,0,3/5+1/5,fraction,add,FR,ED,0.8,12,0.04614277300424874,1,4/5,1,0,0,0,0,0,0,0,0
1,245,0.03,0.5,5,4,1,0,4/5+3/5,fraction,add,FR,ED,1.4,9,0.04042365914210677,1,7/5,1,0,0,0,0,0,0,0,0
2,245,0.03,0.5,5,4,1,0,3/5+1/4,fraction,add,FR,UD,0.85,24,0.112499555805698,0,1/5,0,0,1,0,0,0,0,0,0
3,245,0.03,0.5,5,4,1,0,2/3+3/5,fraction,add,FR,UD,1.266666666666667,18,0.06976109999231994,0,7/6,0,0,0,0,0,0,0,0,1
4,245,0.03,0.5,5,4,1,0,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.03119777794927359,1,2/5,0,1,0,0,0,0,0,0,0
5,245,0.03,0.5,5,4,1,0,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,13,0.04722579894587398,0,1/0,0,0,0,0,0,1,0,0,0
6,245,0.03,0.5,5,4,1,0,3/5-1/4,fraction,sub,FR,UD,0.35,16,0.07415007916279137,0,2/20,0,0,1,0,0,0,0,0,0
7,245,0.03,0.5,5,4,1,0,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,45,0.1850134059786797,1,1/15,0,0,1,0,0,0,0,0,0
8,245,0.03,0.5,5,4,1,0,3/5*1/5,fraction,mul,FR,ED,0.12,20,0.08733289805240929,0,3/1,0,0,0,0,0,0,1,0,0
9,245,0.03,0.5,5,4,1,0,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.06306567788124084,1,12/25,0,0,0,0,1,0,0,0,0
10,245,0.03,0.5,5,4,1,0,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.05889815301634371,1,3/20,0,0,0,0,0,1,0,0,0
11,245,0.03,0.5,5,4,1,0,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.06018913094885647,1,6/15,0,0,0,0,0,1,0,0,0
12,245,0.03,0.5,5,4,1,0,3/5:1/5,fraction,div,FR,ED,3.0,11,0.03446470689959824,0,3/5,0,1,0,0,0,0,0,0,0
13,245,0.03,0.5,5,4,1,0,4/5:3/5,fraction,div,FR,ED,1.333333333333333,22,0.08915979787707329,0,3/4,0,0,0,0,0,0,0,1,0
14,245,0.03,0.5,5,4,1,0,3/5:1/4,fraction,div,FR,UD,2.4,18,0.07049997500143945,1,12/5,0,0,0,0,0,0,0,0,1
15,245,0.03,0.5,5,4,1,0,2/3:3/5,fraction,div,FR,UD,1.111111111111111,16,0.0733219520188868,0,1.5/15,0,0,0,1,0,0,0,0,0
0,31,0.01,0.3,5,5,1,25,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02820433606393635,1,4/5,1,0,0,0,0,0,0,0,0
1,31,0.01,0.3,5,5,1,25,4/5+3/5,fraction,add,FR,ED,1.4,15,0.0529359660577029,0,7/10,0,0,0,0,0,1,0,0,0
2,31,0.01,0.3,5,5,1,25,3/5+1/4,fraction,add,FR,UD,0.85,17,0.0754113330040127,0,4/20,0,0,0,1,0,0,0,0,0
3,31,0.01,0.3,5,5,1,25,2/3+3/5,fraction,add,FR,UD,1.266666666666667,52,0.1343067199923098,0,4/3,0,0,0,1,0,0,0,0,0
4,31,0.01,0.3,5,5,1,25,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.02551456191577017,1,2/5,1,0,0,0,0,0,0,0,0
5,31,0.01,0.3,5,5,1,25,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.02361079305410385,1,1/5,1,0,0,0,0,0,0,0,0
6,31,0.01,0.3,5,5,1,25,3/5-1/4,fraction,sub,FR,UD,0.35,13,0.0304158681537956,0,2/1,0,0,0,0,0,1,0,0,0
7,31,0.01,0.3,5,5,1,25,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,64,0.1783698790241033,0,0/1,0,0,0,1,0,0,0,0,0
8,31,0.01,0.3,5,5,1,25,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.0410983741749078,1,3/25,0,0,0,0,1,0,0,0,0
9,31,0.01,0.3,5,5,1,25,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,83,0.2864189518149942,0,7/25,0,0,0,0,0,1,0,0,0
10,31,0.01,0.3,5,5,1,25,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.04304225416854024,0,7/5,0,0,0,0,0,0,0,0,1
11,31,0.01,0.3,5,5,1,25,2/3*3/5,fraction,mul,FR,UD,0.4,13,0.04301872407086194,0,10/9,0,0,0,0,0,0,1,0,0
12,31,0.01,0.3,5,5,1,25,3/5:1/5,fraction,div,FR,ED,3.0,22,0.0639480531681329,1,3/1,0,0,0,0,0,0,0,1,0
13,31,0.01,0.3,5,5,1,25,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.01968806283548474,0,1/5,0,1,0,0,0,0,0,0,0
14,31,0.01,0.3,5,5,1,25,3/5:1/4,fraction,div,FR,UD,2.4,10,0.02674278896301985,1,3/1.25,0,0,0,0,0,1,0,0,0
15,31,0.01,0.3,5,5,1,25,2/3:3/5,fraction,div,FR,UD,1.111111111111111,18,0.04621211090125144,1,10/9,0,0,0,0,0,0,0,1,0
0,964,0.1,0.7,5,3,1,100,3/5+1/5,fraction,add,FR,ED,0.8,19,0.0506409122608602,0,2/5,0,0,0,0,0,1,0,0,0
1,964,0.1,0.7,5,3,1,100,4/5+3/5,fraction,add,FR,ED,1.4,12,0.0260049207136035,1,7/5,0,1,0,0,0,0,0,0,0
2,964,0.1,0.7,5,3,1,100,3/5+1/4,fraction,add,FR,UD,0.85,58,0.1631453288719058,1,17/20,0,0,0,1,0,0,0,0,0
3,964,0.1,0.7,5,3,1,100,2/3+3/5,fraction,add,FR,UD,1.266666666666667,66,0.141439066734165,1,19/15,0,0,0,1,0,0,0,0,0
4,964,0.1,0.7,5,3,1,100,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.02094788104295731,1,2/5,1,0,0,0,0,0,0,0,0
5,964,0.1,0.7,5,3,1,100,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.0209948611445725,1,1/5,0,1,0,0,0,0,0,0,0
6,964,0.1,0.7,5,3,1,100,3/5-1/4,fraction,sub,FR,UD,0.35,13,0.02781358128413558,0,2/1,0,0,0,0,0,1,0,0,0
7,964,0.1,0.7,5,3,1,100,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,45,0.1114610759541392,1,1/15,0,0,0,1,0,0,0,0,0
8,964,0.1,0.7,5,3,1,100,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.03795971209183335,1,3/25,0,0,0,0,0,1,0,0,0
9,964,0.1,0.7,5,3,1,100,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.03763469308614731,1,12/25,0,0,0,0,1,0,0,0,0
10,964,0.1,0.7,5,3,1,100,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.03787810169160366,1,3/20,0,0,0,0,0,1,0,0,0
11,964,0.1,0.7,5,3,1,100,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.0510160019621253,1,2/5,0,0,0,0,0,1,0,0,0
12,964,0.1,0.7,5,3,1,100,3/5:1/5,fraction,div,FR,ED,3.0,11,0.02085525076836348,0,3/5,0,1,0,0,0,0,0,0,0
13,964,0.1,0.7,5,3,1,100,4/5:3/5,fraction,div,FR,ED,1.333333333333333,13,0.02770204097032547,0,1/1,0,0,0,0,0,1,0,0,0
14,964,0.1,0.7,5,3,1,100,3/5:1/4,fraction,div,FR,UD,2.4,13,0.02767774229869246,0,3/1,0,0,0,0,0,1,0,0,0
15,964,0.1,0.7,5,3,1,100,2/3:3/5,fraction,div,FR,UD,1.111111111111111,45,0.1108072563074529,0,1/15,0,0,0,1,0,0,0,0,0
0,833,0.09,0.3,5,5,1,75,3/5+1/5,fraction,add,FR,ED,0.8,9,0.04070548107847571,1,4/5,1,0,0,0,0,0,0,0,0
1,833,0.09,0.3,5,5,1,75,4/5+3/5,fraction,add,FR,ED,1.4,9,0.0398715550545603,1,7/5,1,0,0,0,0,0,0,0,0
2,833,0.09,0.3,5,5,1,75,3/5+1/4,fraction,add,FR,UD,0.85,44,0.2310428661294281,1,17/20,0,0,0,1,0,0,0,0,0
3,833,0.09,0.3,5,5,1,75,2/3+3/5,fraction,add,FR,UD,1.266666666666667,23,0.123196052853018,1,19/15,0,0,0,1,0,0,0,0,0
4,833,0.09,0.3,5,5,1,75,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.0311772720888257,1,2/5,1,0,0,0,0,0,0,0,0
5,833,0.09,0.3,5,5,1,75,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.03080058190971613,1,1/5,1,0,0,0,0,0,0,0,0
6,833,0.09,0.3,5,5,1,75,3/5-1/4,fraction,sub,FR,UD,0.35,22,0.1150058831553906,1,7/20,0,0,0,1,0,0,0,0,0
7,833,0.09,0.3,5,5,1,75,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,16,0.07458034297451377,1,1/15,0,0,0,1,0,0,0,0,0
8,833,0.09,0.3,5,5,1,75,3/5*1/5,fraction,mul,FR,ED,0.12,9,0.03941629594191909,0,3/5,0,1,0,0,0,0,0,0,0
9,833,0.09,0.3,5,5,1,75,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,13,0.06241748691536486,0,20/15,0,0,0,0,0,0,1,0,0
10,833,0.09,0.3,5,5,1,75,3/5*1/4,fraction,mul,FR,UD,0.15,17,0.08444671891629696,1,3/20,0,0,0,1,0,0,0,0,0
11,833,0.09,0.3,5,5,1,75,2/3*3/5,fraction,mul,FR,UD,0.4,17,0.08358860900625587,1,6/15,0,0,0,1,0,0,0,0,0
12,833,0.09,0.3,5,5,1,75,3/5:1/5,fraction,div,FR,ED,3.0,15,0.06626580003648996,1,15/5,0,0,0,0,0,0,0,1,0
13,833,0.09,0.3,5,5,1,75,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.03063728800043464,0,1.333/5,0,1,0,0,0,0,0,0,0
14,833,0.09,0.3,5,5,1,75,3/5:1/4,fraction,div,FR,UD,2.4,16,0.0741644490044564,0,3/20,0,0,0,1,0,0,0,0,0
15,833,0.09,0.3,5,5,1,75,2/3:3/5,fraction,div,FR,UD,1.111111111111111,16,0.07447502110153437,0,1.5/15,0,0,0,1,0,0,0,0,0
